quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1910Q3,99,3,ENGLISH—RELIGION.,English,,Religion,3,716,250,"Imperial Medical Hall Press, Delhi.",Imperial Medical Hall Press,Delhi,"Sharp, Mr. C. H. C., M.A.","Report of the Tenth Conference of Clergy and Laity (Lahore Division) held at Lahore on the 10th, 11th and 12th November 1909",False,,233,"Mr. C. H. C. Sharp, M.A.",Delhi,1910-05-21,Free,1st,8°,,,,,X,English,,Imperial Medical Hall Press,Delhi,"Mr. C. H. C. Sharp, M.A.",Delhi,233,[]
1910Q3,99,3,ARABIC—LANGUAGE.,Arabic,,Language,3,929,8000,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,,Arabi Qaida. Arabic Primer,True,,8,"Sadhu Singh, Sewa Singh, Book-sellers",Dera Ismail Khan,1910-06,3 pies,1st,8°,litho.,Y,,,,Arabic,,Newal Kishore Press,Lahore,"Sadhu Singh, Sewa Singh, Book-sellers",Dera Ismail Khan,8,[]
1910Q3,99,3,ENGLISH—SCIENCE—MATHEMATICAL.,English,,Science (Mathematical),5,865,1000,"Mercantile Press, Lahore.",Mercantile Press,Lahore,"Nihal Singh, Raizada",'Geometry made easy' for the use of the students of High Classes,False,,2 and 46,"Author, who is a teacher in M. B. School, Chiniot",Chiniot,1910-07-04,6 annas,1st,8°,,Y,"Raizada Nihal Singh, Jhang; No. 121, dated the 6th August, 1910.",,,English,,Mercantile Press,Lahore,"Author, who is a teacher in M. B. School, Chiniot",Chiniot,48,[]
1910Q3,99,3,ENGLISH—SCIENCE—MATHEMATICAL.,English,,Science (Mathematical),6,866,2000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Tej Ram, Lala","Intermediate Geometry, Plain and Solid, for the use of the students of the Intermediate Class",False,,64,"Author, who is Professor of Mathematics, Randhir College, Kapurthala",Kapurthala,1910-06-06,12 annas,1st,16°,,Y,,,,English,,Mufid-i-Am Press,Lahore,"Author, who is Professor of Mathematics, Randhir College, Kapurthala",Kapurthala,64,"[{""field"": ""reg"", ""issue"": ""866 also read for English—Medicine s2 on p2 — one is 868; adjudicate""}]"
1910Q3,99,3,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,7,765,500,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,,Report of the Anglo-Indian Children's Relief Association for 1909,False,,19,Rai Sahib Munshi Gulab Singh and Sons,Lahore,1910-05-02,Free,1st,8°,,,,,,English,,Mufid-i-Am Press,Lahore,Rai Sahib Munshi Gulab Singh and Sons,Lahore,19,"[{""field"": ""reg"", ""issue"": ""765 also read for English—Language s6 on p2 — one of the two is 766; adjudicate""}]"
1910Q3,99,3,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,8,1118,2000,"Imperial Book Depôt Press, Delhi.",Imperial Book Depôt Press,Delhi,a qualified Indian Doctor,Sexual Hygiene or Private Counsel to the Young: a letter from a Physician to his son,False,,42,"""Practical Medicine""",Delhi,1910-07-30,6 annas,1st,8°,,,"Dr. Ram Narayn, Delhi; No. 142(?), dated the 22nd September, 1910.",,,English,,Imperial Book Depot Press,Delhi,"""Practical Medicine""",Delhi,42,"[{""field"": ""copyright"", ""issue"": ""register number partially legible""}]"
1910Q3,100,4,ARABIC—LANGUAGE.—concluded.,Arabic,,Language,4,949,6000,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,"Muhammad Ibrahim, Maulavi",Arabi ka Qaida,True,An Arabic Primer.,24,"Maulavi Muhammad Muazzam, Book-seller",Lahore,1910-06,6 pies,1st,8°,litho.,Y,,,,Arabic,,Newal Kishore Press,Lahore,"Maulavi Muhammad Muazzam, Book-seller",Lahore,24,[]
1910Q3,100,4,ARABIC—RELIGION.,Arabic,,Religion,5,926,1500,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,,Alam. The first Chapter of the Quran entitled 'Ailf-Lam-Mim.',True,,24,"Jot Singh Sant Singh, Book-sellers",Lahore,1910-05 (1327 Hijri),6 pies,1st,8°,litho.,,,,,Arabic,,Newal Kishore Press,Lahore,"Jot Singh Sant Singh, Book-sellers",Lahore,24,[]
1910Q3,100,4,ARABIC—RELIGION.,Arabic,,Religion,6,927,6000,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,,Wal-Muhsinat. The fifth Chapter of the Quran,True,,24,"Jot Singh Sant Singh, Book-sellers",Lahore,1910-05 (1327 Hijri),6 pies,1st,8°,litho.,,,,,Arabic,,Newal Kishore Press,Lahore,"Jot Singh Sant Singh, Book-sellers",Lahore,24,[]
1910Q3,100,4,ARABIC—RELIGION.,Arabic,,Religion,7,800,500,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,Shaikh Badr-ud-din (compiler),Darud-i-Sharif-i-Masura,True,A collection of Darud or the prayers in which blessings are invoked on Muhammad.,58 and (unnumbered),"Shaikh Muhammad Jamil, Honorary Magistrate",Lahore,1910-06-17 (1328 Hijri),Free,1st,8°,litho.,,,,,Arabic,,Mujaddidi Press,Amritsar,"Shaikh Muhammad Jamil, Honorary Magistrate",Lahore,58,"[{""field"": ""pp_verbatim"", ""issue"": ""second pagination component printed in native numerals""}]"
1910Q3,100,4,ARABIC—RELIGION.,Arabic,,Religion,8,925,1500,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,,"Sharh-i-Waqaya, Jild-i-Awwal",True,"The commentary with original text of the Sharh-i-Waqaya, a well-known authoritative book on the Muhammadan Law.",388,"M. Abdul Haunan, Book-seller",Pesháwar,1910-05,10 annas,1st,8°,litho.,,,,X,Arabic,,Newal Kishore Press,Lahore,"M. Abdul Haunan, Book-seller",Peshawar,388,[]
1910Q3,100,4,ARABIC—RELIGION.,Arabic,,Religion,9,914,3000,Ditto,Newal Kishore Press,Lahore,,"Sharh-i-Ilyas, Ruba-i-Awwal. Part I",True,A book on Muhammadan Law in which all the important precepts of Islam have been discussed.,359,"Mian Fazl Ahad and Abdul Rahim, Book-sellers",Lahore,1910-05 (1327 Hijri),13 annas,1st,8°,litho.,,,,X,Arabic,,Newal Kishore Press,Lahore,"Mian Fazl Ahad and Abdul Rahim, Book-sellers",Lahore,359,[]
1910Q3,100,4,ARABIC—RELIGION.,Arabic,,Religion,10,915,3000,Ditto,Newal Kishore Press,Lahore,,"Sharh-i-Ilyas, Part II",False,,264,"Mian Fazl Ahad and Abdul Rahim, Book-sellers",Lahore,1910-05 (1327 Hijri),13 annas,1st,8°,litho.,,,Title given as dash (Part II of preceding).,X,Arabic,,Newal Kishore Press,Lahore,"Mian Fazl Ahad and Abdul Rahim, Book-sellers",Lahore,264,[]
1910Q3,101,5,HINDI—LANGUAGE.,Hindi,,Language,6,1085,10000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Dev Raj, Lala",Akhshar Dipika. A Hindi Primer,True,,14,"Author, Kanya Maha Vidyalaya",Jullundur,1910-07,6 pies,8th,16°,,Y,,"[Previous edition noticed in entry No. 3 at page 4 of the Catalogue for the quarter ending the 30th June, 1908.]",,Hindi,,Punjab Printing Works,Lahore,"Author, Kanya Maha Vidyalaya",Jullundur,14,"[{""field"": ""serial"", ""issue"": ""serial digit could be 6 or 8 — read as 6 from column position""}]"
1910Q3,101,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,7,735,1000,"Universal Press, Amritsar.",Universal Press,Amritsar,,Amritsar Nagri Pracharani Sabha Ke Niyam,True,Rules and Regulations of a society for the propagation of Hindi.,7,Amritsar Nagri Pracharani Sabha,Amritsar,1910-06-13,Free,1st,8°,,,"Pandit Jagan Nath, Secretary, Nagri Sabha, Amritsar; No. 99, dated the 8th July, 1910.",,,Hindi,,Universal Press,Amritsar,Amritsar Nagri Pracharani Sabha,Amritsar,7,[]
1910Q3,101,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,8,1106,2000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,,Bharat Bhugol. A Geography of India,True,,120,The Punjab Text-Book Committee,Lahore,1910-04-29,"2 annas, 2 pies",1st,16°,,,"The Punjab Text-Book Committee, Lahore; No. 147, dated the 6th September, 1910.",,X,Hindi,,Mufid-i-Am Press,Lahore,The Punjab Text-Book Committee,Lahore,120,[]
1910Q3,101,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,9,720,1000,"Imperial Book Depôt Press, Delhi.",Imperial Book Depôt Press,Delhi,"Jiwan Lal, Lala",Hindi Roman Ka Risala,True,A pamphlet which teaches the writing of Hindi through the medium of the Roman character.,23,Imperial Book Depôt,Delhi,1910-04-25,2 annas,1st,8°,,,"The Imperial Book Depôt, Delhi; No. 94, dated the 7th July, 1910.",,X,Hindi,,Imperial Book Depot Press,Delhi,Imperial Book Depot,Delhi,23,[]
1910Q3,101,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,10,756,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,Kirpa Sagar Pajji,Shanka Samadhan,True,A pamphlet in the form of questions and answers in which the author tries to prove that goldsmiths are a tribe of Rajputs.,22,Mair and Tank Rajput Sabha,Lahore,1910-06,2 annas,1st,16°,,,,,X,Hindi,,Punjab Printing Works,Lahore,Mair and Tank Rajput Sabha,Lahore,22,[]
1910Q3,101,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,11,1101,1000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Knowlton, Mr. H. T.",Shiksha Vigiyan Normal Schoolon Ke Vidiyarthion ke liye,True,A Manual of School Management for Normal Schools.,597,The Punjab Text-Book Committee,Lahore,1910-02-24,Rs. 2,1st,8°,,,"The Punjab Text-Book Committee, Lahore; No. 142, dated the 6th September, 1910.",,,Hindi,,Mufid-i-Am Press,Lahore,The Punjab Text-Book Committee,Lahore,597,[]
1910Q3,101,5,HINDI (IN THE PERSIAN CHARACTER)—MISCELLANEOUS.,Hindi,Persian character,Miscellaneous,12,895,500,"Dipak Rajput Printing Works, Lahore",Dipak Rajput Printing Works,Lahore,"Jiwan Lal, Lala",Nari Pujan,True,A treatise on the rights and privileges of the fair sex.,32,Author,Kashmir State,1910-06,2 annas,1st,8°,,,,,,Hindi,,Dipak Rajput Printing Works,Lahore,Author,Kashmir State,32,[]
1910Q3,102,6,HINDI—RELIGION.,Hindi,,Religion,7,1083,1400,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Miraj Nabh, Pandit",Alwedah,True,This is the seventh chapter of a book written by the author in which he tries to prove that the first fourteen Sutras of the grammarian Panini explain every thing in the Hindu mythology and philosophy.,17,Author,Karnal(?),1910-07,14 annas,1st,16°,,,,'Rejected 1917' stamp over entry.,X; stamp: Rejected 1917,Hindi,,Punjab Printing Works,Lahore,Author,Karnal(?),17,"[{""field"": ""pubcity"", ""issue"": ""city obscured by stamp — Karnal conjectural""}, {""field"": ""price"", ""issue"": ""14 annas unusual for Pp 17 — digit may be 1½/4; verify""}]"
1910Q3,102,6,HINDI—POETRY.,Hindi,,Poetry,13,1084,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Jagat Singh, Pandit",Maharishi Dayanand aur Brahmcharya,True,"A collection of poems in praise of Suwami Dayanand, the founder of the Arya Samaj.",23,"The Young Men Arya Samaj, D.A.-V. High School Boarding House",Lahore,1910-07,6 pies,1st,16°,,,,,X,Hindi,,Punjab Printing Works,Lahore,"The Young Men Arya Samaj, D.A.-V. High School Boarding House",Lahore,23,[]
1910Q3,102,6,HINDI—POETRY.,Hindi,,Poetry,14,1126,1000,"Imperial Medical Hall Press, Delhi.",Imperial Medical Hall Press,Delhi,Kumari Bindubashini,Bhajan Manjari,True,A collection of hymns.,28,The authoress,Delhi,1910-07-30,2 annas,1st,8°,,,"Kumari Bindubashini, Delhi; No. 155, dated the 22nd September, 1910.",Female author holding copyright.,,Hindi,,Imperial Medical Hall Press,Delhi,The authoress,Delhi,28,[]
1910Q3,102,6,HINDI—POETRY.,Hindi,,Poetry,15,849,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,Shriddheya Prakash Devji (editor),Sangit Mala,True,"A collection of sacred songs mostly by Brahmo Samajists, edited by Shriddheya Prakash Devji.",240,The Editor,Lahore,1910-06-22,12 annas,1st,16°,,,,,X,Hindi,,Bombay Press,Lahore,The Editor,Lahore,240,[]
1910Q3,102,6,HINDI—POETRY.,Hindi,,Poetry,16,757,2000,"Punjab Printing Works, Lahore",Punjab Printing Works,Lahore,"Dev Raj, Lala","Mata ka Pyar, or mother's love",True,"Short poems for little children, teaching them to love their mothers.",10,Author,Jullundur,1910-06,9 pies,2nd,16°,,Y,,,,Hindi,,Punjab Printing Works,Lahore,Author,Jullundur,10,[]
1910Q3,102,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,17,851,2000,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,,Ganjina-i-Bhajan ya Sangit Pushpawali,True,A collection of sacred songs of the Arya Samajists.,432,"Bharat Literature Company, Limited",Lahore,1910-06,8 annas,2nd,16°,litho.,,,,,Hindi,,Arya Steam Press,Lahore,"Bharat Literature Company, Limited",Lahore,432,[]
1910Q3,102,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,18,801,100,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,"Jiwan Lal, Pandit",Bhajnawali,True,A collection of religious songs.,16,Pandit Kishan Lal,Srinagar,1910-06-17,6 pies,1st,16°,,,,,,Hindi,,Mujaddidi Press,Amritsar,Pandit Kishan Lal,Srinagar,16,[]
1910Q3,102,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,19,855,1000,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,"Sanjhi Das, Rai Sahib",Rag Pushpawali,True,A book of songs.,103,"Bhai Daya Singh and Son, Book-sellers",Lahore,1910-06,4 annas,1st,8°,,,,,,Hindi,,Arya Steam Press,Lahore,"Bhai Daya Singh and Son, Book-sellers",Lahore,103,[]
1910Q3,103,7,HINDI—SCIENCE (MATHEMATICAL AND MECHANICAL).,Hindi,,Science (Mathematical and Mechanical),3,1034,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Hargobind, M.","Ganit Sangrah, Pratham Bhag Uttrardh",True,"An elementary book on Arithmetic for the Infant and Lower Primary Classes, Volume I, Part II.",124,Author,Lahore,1910-07-22,5 annas,2nd,16°,,Y,,"[First part noticed in entry No. 3 at page 10 of the Catalogue for the quarter ending the 30th September, 1908.]",,Hindi,,Bombay Press,Lahore,Author,Lahore,124,[]
1910Q3,103,7,HINDI—SCIENCE (MATHEMATICAL AND MECHANICAL).,Hindi,,Science (Mathematical and Mechanical),4,761,3000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Devi Dayal, Lala B.A., and Shiv Dayal, Lala, M.A.","Ganit Pustak, Davatiya Bhag",True,Arithmetic Part II.,243,"Attar Chand Kapur, Book-sellers",Lahore,1910-05-12,"5 annas, 3 pies",1st,16°,,Y,,,,Hindi,,Bombay Press,Lahore,"Attar Chand Kapur, Book-sellers",Lahore,243,[]
1910Q3,103,7,PUNJABI—BIOGRAPHY.,Punjabi,,Biography,6,1022,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,,"Janam Sakhi Siri Sati Guru Nanak Devji Maharaj, Kand I",True,"The life and teachings of Guru Nanak, the founder of the Sikh Religion, Part I.",20,"B. Guru Prasann Hari, Suri",Ráwalpindi,1910-08-02,1 anna,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Guru Prasann Hari, Suri",Rawalpindi,20,[]
1910Q3,103,7,PUNJABI—LANGUAGE.,Punjabi,,Language,6,762,500,"Bombay Press, Lahore.",Bombay Press,Lahore,"Behari Lal, Lala, Puri",Panjabi Bayakarn Sar,True,"An Elementary Punjabi Grammar revised by Lala Bishen Das, Puri, M.A.",80,"Lala Bishen Das, Puri, M.A.",Jullundur,1910-05-29,4 annas,6th,16°,,,,,,Punjabi,,Bombay Press,Lahore,"Lala Bishen Das, Puri, M.A.",Jullundur,80,[]
1910Q3,103,7,HINDI—RELIGION.—concluded.,Hindi,,Religion,7,755,1100,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Sant Ram, Pandit","Shuddh Ramayana, Pratham Bhag",True,"The story of the Ramayana, Part I, told in Hindi prose with quotations from Valmiki and Tulsi Das.",66,"The Nagri Pracharni Company, Limited",Lahore,1910-06,4 annas,1st,16°,,,,,X,Hindi,,Punjab Printing Works,Lahore,"The Nagri Pracharni Company, Limited",Lahore,66,"[{""field"": ""serial"", ""issue"": ""serial 7 duplicates previous page's Hindi—Religion serial — one may be mis-numbered in catalog""}]"
1910Q3,103,7,PUNJABI—MEDICINE.,Punjabi,,Medicine,7,1080,1000,"Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Ram Das, Wadhwa, B.",Waddi Makhzan Hikmat arthat Hakimi da Khazana,True,A treatise on Indian Physiology.,142,"B. Sham Das, Wadhwa and Mahant Datt, Raj Vaid",,1910-08-30,Rs. 2,1st,8°,,,"Lala Ram Das Wadhwa, Lahore; No. 133, dated the 6th September, 1910.",,X,Punjabi,,Vidya Sagar Press,Lahore,"B. Sham Das, Wadhwa and Mahant Datt, Raj Vaid",,142,"[{""field"": ""serial"", ""issue"": ""serial partially obscured — read as 7""}]"
1910Q3,103,7,PUNJABI—FICTION.,Punjabi,,Fiction,24,1027,250,"Sir Gurmat Press, Amritsar.",Sir Gurmat Press,Amritsar,"Partab Singh, B.",Sutantarta Nashedh,True,The story of a Sikh lady who by her goodness and love of the Sikh Gurus converts a number of her friends.,44,Author,Simla,1910-08-10,9 pies,1st,16°,,,,Serial continues from 1910Q2 Punjabi—Fiction (ended at 23).,,Punjabi,,Sir Gurmat Press,Amritsar,Author,Simla,44,[]
1910Q3,104,8,PUNJABI—MEDICINE.—concluded.,Punjabi,,Medicine,8,984,1000,"Gurmukhi Press, Siri Guru Singh Sabha, Pesháwar cantonment.","Gurmukhi Press, Siri Guru Singh Sabha",Pesháwar cantonment,"Tola Ram, Rai Bahadur",Upau Garbh Asthan,True,A treatise on the deseases of the womb and their cure.,29,Author,Pesháwar,1910-07-23,4 annas,1st,16°,,,,,,Punjabi,,"Gurmukhi Press, Siri Guru Singh Sabha",Peshawar Cantonment,Author,Peshawar,29,[]
1910Q3,104,8,PUNJABI—MEDICINE.—concluded.,Punjabi,,Medicine,9,982,1000,Ditto,"Gurmukhi Press, Siri Guru Singh Sabha",Pesháwar cantonment,"Tola Ram, Rai Bahadur",Dha'u Bandhan,True,Seminal diseases of women.,28,Author,Pesháwar,1910-07-23,3 annas,1st,16°,,,,Author given as dash (continues serial 8's author).,,Punjabi,,"Gurmukhi Press, Siri Guru Singh Sabha",Peshawar Cantonment,Author,Peshawar,28,[]
1910Q3,104,8,PUNJABI—MEDICINE.—concluded.,Punjabi,,Medicine,10,983,1000,Ditto,"Gurmukhi Press, Siri Guru Singh Sabha",Pesháwar cantonment,"Tola Ram, Rai Bahadur",Ritu Upao,True,A treatise on the irregularity of the monthly course in females and its cure.,68,Author,Pesháwar,1910-07-23,6 annas,1st,16°,,,,,,Punjabi,,"Gurmukhi Press, Siri Guru Singh Sabha",Peshawar Cantonment,Author,Peshawar,68,[]
1910Q3,104,8,PUNJABI—MEDICINE.—concluded.,Punjabi,,Medicine,11,981,1000,Ditto,"Gurmukhi Press, Siri Guru Singh Sabha",Pesháwar cantonment,"Tola Ram, Rai Bahadur",Istri Amrat Ras,True,A treatise on the diseases arising out of the irregularity of the monthly course and its treatment.,29,Author,Pesháwar,1910-07-23,3 annas,1st,16°,,,,,,Punjabi,,"Gurmukhi Press, Siri Guru Singh Sabha",Peshawar Cantonment,Author,Peshawar,29,[]
1910Q3,104,8,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,26,760,500,"Bombay Press, Lahore.",Bombay Press,Lahore,"Amar Singh, B.",Hase da Samundar,True,A collection of humorous stories.,96,The Khalsa Agency,Amritsar,1910-05-08,4 annas,2nd,16°,,,,,,Punjabi,,Bombay Press,Lahore,The Khalsa Agency,Amritsar,96,[]
1910Q3,104,8,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,27,846,20000,Ditto,Bombay Press,Lahore,,Apne Augun. Hand Bill No. 27,True,A short essay on the realization of our individual shortcomings.,4,The Sikh Hand Bill Committee,Lahore,1910-06-03,3 pies,1st,8°,,,,"20,000 copies — mass hand-bill distribution.",,Punjabi,,Bombay Press,Lahore,The Sikh Hand Bill Committee,Lahore,4,[]
1910Q3,104,8,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,28,1113,500,"Himmat Press, Ferozepore.",Himmat Press,Ferozepore,,Dasturulamal,True,Regulations regarding marriage ceremonies agreed upon in a meeting of a sub-committee of the Descendants of Bhai Bhagtu of the Ferozepore District.,6,B. Shiv Sham Singh,Ferozepore,1910-08-16,Free,1st,8°,,,,,,Punjabi,,Himmat Press,Ferozepore,B. Shiv Sham Singh,Ferozepore,6,[]
1910Q3,104,8,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,29,1030,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,,Dukhdai Gahne da Siapa,True,The evils of hoarding money in the form of ornaments.,23,B. Matab Kaur,Kairon,1910-08-10,6 pies,2nd,16°,,,,Publisher B. Matab Kaur — possibly female (Kaur).,,Punjabi,,Sri Gurmat Press,Amritsar,B. Matab Kaur,Kairon,23,[]
