quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1911Q4,358,4,PUNJABI—BIOGRAPHY.,Punjabi,,Biography,4,"1,339",500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Dase Guru Sihabian ji da sampuran jiwan britant,True,Biography of the ten Sikh Gurus.,392,"the Sat Bivharak Agency, Amritsar",Amritsar,1911-08-26,"Price, 2 Rupees",1st,8°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,"the Sat Bivharak Agency, Amritsar",Amritsar,392,[]
1911Q4,358,4,PERSIAN—POETRY.,Persian,,Poetry,7,1434,"1,000","Khadim-ut-Talim Steam Press, Lahore.",Khadim-ut-Talim Steam Press,Lahore,,Chistanen aur Muamme,True,A book of riddles.,54,"The Manager, ""Paisa Akhbar"" office, Lahore",Lahore,1911-09,"Price, 4 annas",1st,8°,litho.,,,,,Persian,,Khadim-ut-Talim Steam Press,Lahore,"The Manager, ""Paisa Akhbar"" office, Lahore",Lahore,54,[]
1911Q4,358,4,PERSIAN—POETRY.,Persian,,Poetry,8,1203,"1,000","Rafah-i-'Am Steam Press, Lahore.",Rafah-i-'Am Steam Press,Lahore,"Maulavi Ahmad, Lahore",Zubdatul Fikr fi Nazm-i-Nakhbatil Fikr,True,On the various kinds of Muhammad's traditions.,8,,Lahore,1911-07,"Price,",1st,8°,litho.,,,,,Persian,,Rafah-i-Am Steam Press,Lahore,,Lahore,8,[]
1911Q4,358,4,HINDI—RELIGION.,Hindi,,Religion,14,1547,60,"Jiwan Press, Lahore.",Jiwan Press,Lahore,"Dev Ratan, Pandit",Dev Samaj ki gathan vishayik niymawali ki Pandulipi,True,An abstract of the constitution of the Dev Samaj.,30,"B. Amar Singh, Lahore",Lahore,1911-10-16,Free,1st,8°,,,,,,Hindi,,Jiwan Press,Lahore,"B. Amar Singh, Lahore",Lahore,30,[]
1911Q4,358,4,HINDI—RELIGION.,Hindi,,Religion,15,1524,"2,000","Balmokand Press, Lahore.",Balmokand Press,Lahore,,Garbh Gita,True,A dialogue between Krishan and Arjun on the subject of Salvation.,,"Roda Ram, Pandit, Bookseller, Lahore",Lahore,1911-12-01,"Price, 6 pies",1st,16°,,,,,,Hindi,,Balmokand Press,Lahore,"Roda Ram, Pandit, Bookseller, Lahore",Lahore,,[]
1911Q4,358,4,HINDI—RELIGION.,Hindi,,Religion,16,1283,700,Kángra Public Press.,Kángra Public Press,,,Mukti Darpan,True,Means of Salvation.,8,the Kángra Mission,,1911-08-19,"Price, 9 pies",1st,8°,,,,,,Hindi,,Kangra Public Press,,the Kangra Mission,,8,[]
1911Q4,359,5,PUNJABI—HISTORY.,Punjabi,,History,1,1457,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Gayan Singh, Bhai, Gayani.","Twarikh Guru Khalsa, Hissa I, No. I",True,A full account of the life and travels of Guru Nanak.,508,The Khalsa Tract Society,Amritsar,1911-10-02,"1 Re., 8 annas",3rd,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,508,[]
1911Q4,359,5,PUNJABI—LANGUAGE.,Punjabi,,Language,2,"1,532",1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Behari Lal, Lala, Puri.","Vidyaratnakar, Panjabi advanced Reader",True,,307,"Lala Bishan Das, Puri",Jullundur city,1911-10-19,1 Re.,5th,16°,,Y,,,,Punjabi,,Bombay Press,Lahore,"Lala Bishan Das, Puri",Jullundur,307,"[{""field"": ""serial"", ""issue"": ""serial digit partly obscured""}]"
1911Q4,359,5,PANJABI—BIOGRAPHY—(concluded.),Panjabi,,Biography,5,1340,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Labh Singh, B.",Gurmat Ithas Guru Khalsa,True,A brief biography of the ten Sikh Gurus.,360,Author,Amritsar,1911-08-27,"1 Re., 8 annas",1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Amritsar,360,[]
1911Q4,359,5,PANJABI—BIOGRAPHY—(concluded.),Panjabi,,Biography,6,1329,1000,Ditto,Wazir-i-Hind Press,Amritsar,,Sri Benjamin Franklin,True,"A Panjabi translation of an English original. By B. Mangal Singh, Student.",56,translator,Lyallpur,1911-08-18,3 annas,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,translator,Lyallpur,56,[]
1911Q4,359,5,PUNJABI—DRAMA.,Punjabi,,Drama,7,1501,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Hirda Ram, Pandit",Granth Hanuman Natak,True,"An account of Hanuman, of.",606,"Bawa Gyan Singh & Son, Booksellers",Amritsar,1911-10-15,8 annas,,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bawa Gyan Singh & Son, Booksellers",Amritsar,606,"[{""field"": ""serial"", ""issue"": ""serial number illegible, inferred""}, {""field"": ""pp_verbatim"", ""issue"": ""last digit unclear (606 or 60?)""}]"
1911Q4,359,5,PUNJABI—FICTION.,Punjabi,,Fiction,19,1336,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Dhokhe de Tatti,True,A novel attempting to show that virtue has its own reward.,"137, 137-143 advertisements",The Khalsa Youngmen's Association,Quetta,1911-08-23,6 annas,1st,16°,,,"Kha'sa Youngmen's Association, Quetta, No. 146, dated 9th October, 1911",,,Punjabi,,Wazir-i-Hind Press,Amritsar,The Khalsa Youngmen's Association,Quetta,137,"[{""field"": ""serial"", ""issue"": ""serial digit partly obscured""}]"
1911Q4,359,5,PUNJABI—FICTION.,Punjabi,,Fiction,20,1326,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Parsang Bhai Madhoji,True,"The story of a thief who killed the wife of Bhai Madhoji, a Sikh saint, but who subsequently repented of his evil doings and became a devout Sikh.",31,the Khalsa Tract Society,Amritsar,1911-08-16,6 pies,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,the Khalsa Tract Society,Amritsar,31,[]
1911Q4,360,6,PUNJABI—LANGUAGE—(concluded).,Punjabi,,Language,3,1474,"4,000","Wazir - i - Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Lakhmir Singh, Bhai.",Balupdesh,True,A Punjabi Primer.,31,Bhai Makhan Singh and Atma Singh,Rawalpindi,1911-10-25,"Price, 6 pies.",1st,16°,,Y,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Makhan Singh and Atma Singh,Rawalpindi,31,[]
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,52,1328,"2,000",Ditto,Wazir-i-Hind Press,Amritsar,,Agyakar,True,A conversation at treatise regarding women's household duties. Tract No. 404.,48,The Khalsa Tract Society,Amritsar,1911-08-17,"Price, 9 pies.",1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,48,[]
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,53,1469,"2,000",Ditto,Wazir-i-Hind Press,Amritsar,,Part II,False,,69,,,1911-10-19,"Price, 1 anna.",1st,16°,,,,Tract No. 405.,X,Punjabi,,Wazir-i-Hind Press,Amritsar,,,69,[]
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,54,1386,"3,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Autar Singh, Bhai.","Chehra dekhan de shishe da Zamima, No. 3",True,A pamphlet directed against Bhai Teja Singh of the Chief Khalsa Diwan and suggesting certain reforms in the constitution of the Diwan.,4,Author,Rawalpindi,1911-09-15,Free.,1st,4°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Rawalpindi,4,[]
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,55,1327,"2,000","Wazi r - i - Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Bachche palan dian mattan,True,Instructions for bringing up children.,40,The Khalsa Tract Society,Amritsar,1911-08-16,"Price, 1 anna and 9 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,40,[]
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,56,1381,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Badan Singh, Bhai.",Dil parchawa,True,The life of Shaikh Chilli with some stories of Akbar and Birbal.,48,Bhai Attar Singh,Amritsar,1911-09-05,"Price, 2 annas.",2nd,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Bhai Attar Singh,Amritsar,48,"[{""field"": ""price"", ""issue"": ""printed as '2 annas', ink faint on numeral""}]"
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,57,1229,"1,000","Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,"Behari Lal, Lala.",Charitawali,True,An account of eminent women of ancient India.,273,"Lala Bishan Das, Puri",Jullundur city,1911-08-15,"Price, 12 annas.",4th,16°,,,,,,Punjabi,,Bombay Machine Press,Lahore,"Lala Bishan Das, Puri",Jullundur,273,[]
1911Q4,360,6,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,58,1442,200,"Gurmukhi Press, Peshawar Cantt.",Gurmukhi Press,Peshawar Cantt.,,Chinta tanki kijiye jo anhoni hoye,True,A Punjabi text teaching resignation to the will of God.,One sheet,The Sikh Book Agency,Peshawar,1911-11-15,Free.,1st,F. C. 2,,,,,,Punjabi,,Gurmukhi Press,Peshawar Cantt.,The Sikh Book Agency,Peshawar,,"[{""field"": ""format"", ""issue"": ""printed 'F. C. --/2' ambiguous""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,,1383,1000,Ditto,Sri Gurmat Press,Amritsar,"Makhan Singh, Bhai",Rajkumari Champa,True,"The story of a Rajput girl who was kidnapped, with Akbar's judgment in her case.",72,"Daya Singh, Bookseller",Lahore,1911-09-15,"Price, 7 annas.",1st,16°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"Daya Singh, Bookseller",Lahore,72,"[{""field"": ""serial"", ""issue"": ""serial number not clearly printed""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,60,1431,10000,"Khalsa Press, Lahore.",Khalsa Press,Lahore,"Girdhari Lal, Pandit","Mashhur Alam waddi tith Patrika Sambat 1969, Bikrmi",True,"An Almanac for Sambat 1969, Bikrmi.",66,Author,Lahore,1911-09-19,"Price, 2 annas.",1st,8°,,,,,,Punjabi,,Khalsa Press,Lahore,Author,Lahore,66,"[{""field"": ""serial"", ""issue"": ""leading digit degraded, possibly 60""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,63,1330,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Mangal Singh, Bhai",Chirya Ghar da Hathi,True,"Author's advice to his countrymen regarding unity, etc.",,Author,Lyallpur,1911-08-18,"Price, 6 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Lyallpur,,"[{""field"": ""serial"", ""issue"": ""digit unclear""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,64,1302,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,Mussammat Matab Kaur,Rabbi Gahna,True,A pamphlet directed against the use of ornaments.,16,"The Gehne Nashak Sabha, Kairon",Kairon,1911-08-10,"Price, 3 pies.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"The Gehne Nashak Sabha, Kairon",Kairon,16,"[{""field"": ""copies"", ""issue"": ""reads 1,0C0, likely 1,000""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,65,1511,1000,Ditto.,Sri Gurmat Press,Amritsar,"Mani Singh, Bhai",Vidya chari te Parupkari,True,"An appeal to the Sikh public by the Manager of Mahan Vidyala, Amritsar, for funds.",4,The Manager of the Institution,Amritsar,1911-10-20,Free.,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,The Manager of the Institution,Amritsar,4,"[{""field"": ""serial"", ""issue"": ""digit unclear""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,66,1322,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Narak Surag,True,A proof of the assertion that Hell and Heaven are in our own home and not elsewhere.,76,"The Khalsa Tract Society, Amritsar",Amritsar,1911-08-13,"Price, 1 anna and 3 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"The Khalsa Tract Society, Amritsar",Amritsar,76,"[{""field"": ""serial"", ""issue"": ""digit unclear""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,80,1334,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Hardit Singh, Bhai",Tash de jadu arthat tash chalisi Natak,True,On card tricks.,46,Author,Amritsar,1911-08-21,"Price, 4 annas",1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Amritsar,46,"[{""field"": ""serial"", ""issue"": ""leading digit unclear""}, {""field"": ""reg"", ""issue"": ""first digit ambiguous, possibly 1334""}]"
1911Q4,361,7,PANJABI—MISCELLANEOUS—(continued).,Panjabi,,Miscellaneous,81,1385,3000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Autar Singh, Bhai",Koor na pujje sach nun sau gharat gharie,True,"In support of the views expressed by Baba Gurbakhsh Singh, Bedi, in his presidential address delivered at the Hindu Conference held at Multan.",8,Author,Rawalpindi,1911-09-15,Free.,2nd,4°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Rawalpindi,8,"[{""field"": ""serial"", ""issue"": ""digit partially obscured""}]"
1911Q4,362,8,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,67,1518,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Thakar Singh, Bhai, Gayani",Guru Panth agge pukar,True,An appeal to the Sikh community against the attacks of the Chief Khalsa Diwan.,2,Author,Amritsar,1911-11-10,Free.,1st,2°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Author,Amritsar,2,[]
1911Q4,362,8,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,68,1324,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Uttam Sikhyan,True,"How to lead a healthy life, acquire knowledge and good manners, etc.",47,Khalsa Tract Society,Amritsar,1911-08-14,"Price, 9 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,47,[]
1911Q4,362,8,PUNJABI—POETRY.,Punjabi,,Poetry,243,1508,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Arjan Singh, Bhai",Shahidi Sahibzadiandi,True,"A brief account of the mártyrdom of Zorawar Singh and Fateh Singh, the two younger sons of Guru Gobind Singh at Sirhind.",9,Bhai Arjan Singh,"Haldiwala, Amritsar",1911-10-20,"Price, 3 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Bhai Arjan Singh,"Haldiwala, Amritsar",9,[]
1911Q4,362,8,PUNJABI—POETRY.,Punjabi,,Poetry,244,1429,1000,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,Boora Mirasi,Dard Hijr,True,A love poem.,14,Author,"Bhure nawen, Lahore district",1911-09-07,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Bombay Machine Press,Lahore,Author,"Bhure nawen, Lahore district",14,[]
1911Q4,362,8,PUNJABI—POETRY.,Punjabi,,Poetry,245,1503,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Budha Singh, Bhai",Wadda Sidk,True,An account of the martyrdom of Bhai Taru Singh.,32,Author,"Dulchike, (Sialkot)",1911-10-15,"Price, 1 anna, 6 pies.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dulchike, (Sialkot)",32,[]
1911Q4,362,8,PUNJABI—POETRY.,Punjabi,,Poetry,246,1486,750,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Buta Das, Sant",Temperance Git,True,Temperance songs.,22,Temperance Society,Amritsar,1911-10-31,Free.,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Temperance Society,Amritsar,22,[]
1911Q4,362,8,PUNJABI—POETRY.,Punjabi,,Poetry,247,1432,1000,"Khalsa Press, Lahore.",Khalsa Press,Lahore,"Buta Singh, Bhai",Prem Pothi,True,The benefits which results from being in touch with saints and good people.,13,author,"Khudpur, district Lahore",1911-09-21,Free.,1st,8°,,,,,,Punjabi,,Khalsa Press,Lahore,author,"Khudpur, district Lahore",13,[]
1911Q4,362,8,PUNJABI—POETRY.,Punjabi,,Poetry,248,1390,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,Bairon Singh,Lawanian phulon kian,True,Verses in praise of Sri Krishan Dev.,7,B. Gurmukh Singh,Amritsar,1911-09-25,"Price, 3 pies.",4th,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Gurmukh Singh,Amritsar,7,[]
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,249,1527,2000,"Balmokand Press, Lahore.",Balmokand Press,Lahore,"Daya Singh, Bhai",Qisra nuh sas,True,The story of a dispute between a woman and her daughter-in-law on household affairs.],24,Author,Lahore,1911-12-02,6 pies,1st,8°,,,,,,Punjabi,,Balmokand Press,Lahore,Author,Lahore,24,"[{""field"": ""serial"", ""issue"": ""left margin digit faint, read as 249""}, {""field"": ""title"", ""issue"": ""romanization Qisra uncertain""}]"
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,250,1516,2000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Daya Singh, Sadhu",Farahda Makan,True,"Subject noticed in entry No 143 at page 18 of the catalogue for the quarter ending 30th June, 1911.]",64,"Bhai Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,1911-11-10,"2 annas, 6 pies",3rd,8°,,,,"Subject noticed in entry No 143 at page 18 of the catalogue for the quarter ending 30th June, 1911.",,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,64,[]
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,251,1510,1000,Ditto.,Sri Gurmat Press,Amritsar,"Dhian Singh, Bhai",Janj Dhian Singh,True,Verses recited by the Hindu bridegroom's party in reply to those of the bride's party before partaking of the dinner served by the bride's relations.],8,Author,Bhundar (Mehraj) Ludhiana district,1911-10-20,3 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Bhundar (Mehraj) Ludhiana district,8,"[{""field"": ""reg"", ""issue"": ""last digit faint, read as 1510""}]"
