quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1911Q3,303,3,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,20,1066,250,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,,"The Memorandum and Articles of Association of the Co-operative Sports Works, Ltd., Lahore.",False,"Lala Nand Lal, B.A., Sialkot.",41,,,1911-06-20,Free.,1st,16°,,,,,X,English,,Mufid-i-Am Press,Lahore,,,41,[]
1911Q3,303,3,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,21,1030,132,"The ""Tribune"" Press Lahore.","The ""Tribune"" Press",Lahore,,The Punjab Chiefs' Association,False,"[The proceedings of the inauguration of the Punjab Chiefs' Association. Compiled by the Hon'ble Sardar Partap Singh, C.S.I., of Kapurthala.]",98,the compiler,Jullundur,1911-07-25,,1st,8°,,,,,"X, 6",English,,"The ""Tribune"" Press",Lahore,the compiler,Jullundur,98,[]
1911Q3,304,4,HINDI—DRAMA.,Hindi,,Drama,2,869,1000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Lachhman Das, Lala.",Sudama Natak,True,"the story of Sudama, an old, but poor friend of Krishna, who became a rich man through the latter's kindness.",20,Author,Kasur,"1911-04-21 (Sambat 1967, Vikrmi)","Price, 1 anna, 6 pies.",1st,8°,,,,,,Hindi,,Mufid-i-Am Press,Lahore,Author,Kasur,20,[]
1911Q3,304,4,HINDI—LANGUAGE.,Hindi,,Language,2,840,6000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,,Bala Vinay,True,"Book of hymns and songs for girls by Lala Dev Raj, President, Kanya Mahavidyalava, Jullundur.",36,Author (compiler),Jullundur,1911-05,"Price, 9 pies.",6th,16°,,,,,,Hindi,,Punjab Printing Works,Lahore,Author (compiler),Jullundur,36,[]
1911Q3,304,4,HINDI—MEDICINE.,Hindi,,Medicine,2,"1,120",500,"Bal Mukand Press, Lahore, and H. S. Monga Press, Lahore.","Bal Mukand Press, and H. S. Monga Press",Lahore,"Chuni Lal, Pandit.","Chikitsa Bhandar, Dusra Khand",True,A book on medicine according to the Ayur Vedic Yunani and English systems. Part II.,242,Author,Lahore,"1911-08-06 (Sambat 1968, Vikrami)","Price, 1 Re. 4 annas.",1st,8°,,,,,,Hindi,,"Bal Mukand Press, and H. S. Monga Press",Lahore,Author,Lahore,242,[]
1911Q3,304,4,HINDI—LANGUAGE.,Hindi,,Language,3,873,1000,"Jiwan Press, Lahore.",Jiwan Press,Lahore,"Satya Nand, Agnihotri.","Varan Bodh, Dusara Bhag",True,"A Hindi 2nd book, illustrated.",44,Author,,"1911-06-23 (Sambat 1968, Vikrmi)","Price, 1 anna.",4th,16°,,Y,,,,Hindi,,Jiwan Press,Lahore,Author,,44,[]
1911Q3,304,4,HINDI—MEDICINE.,Hindi,,Medicine,3,"1,016",1000,"Punjab Educational Printing Works, Lahore.",Punjab Educational Printing Works,Lahore,,Purana Kashmiri Kok Shastra,True,"Subject noticed in entry No. 2 at page 30 of the catalogue for the quarter ending the 31st March 1910. Compiled by Ghulam Ahmad, Qadri, Chishti, Ludhiána.",171,"Messrs. Beni Ram and Sons, Merchants, Ludhiána",Ludhiána,1911-06-23,"Price, 1 Re. 8 annas.",1st,8°,,,,Subject noticed in entry No. 2 at page 30 of the catalogue for the quarter ending the 31st March 1910.,X,Hindi,,Punjab Educational Printing Works,Lahore,"Messrs. Beni Ram and Sons, Merchants, Ludhiana",Ludhiana,171,"[{""field"": ""copies"", ""issue"": ""leading digit unclear (printed as '1,000')""}]"
1911Q3,304,4,ENGLISH—RELIGION—CONCLUDED.,English,,Religion,6,835,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,,Conception of Godhead in the Vedas. Tract No. 7.,False,,"2, 6, 161","Young Men's Arya Samaj Tract Society, Lahore",Lahore,1911-05-13,"Price, 6 annas.",1st,16°,,,,,X,English,,Bombay Press,Lahore,"Young Men's Arya Samaj Tract Society, Lahore",Lahore,169,[]
1911Q3,304,4,ENGLISH—RELIGION—CONCLUDED.,English,,Religion,7,874,1000,"Jiwan Press, Lahore.",Jiwan Press,Lahore,,Lala Kashi Ram and his Theistic propaganda,False,"being a refutation of the arguments in support of God belief and imputations made against Shri Dev Guru Bhagwan and Dev Samaj in Lala Kashi Ram's pamphlet entitled "" A lecture on Pandit S. N. Agnihotri and his Atheistic propaganda."" Reprinted from the Science Grounded Religion, Lahore.",116,"Shriman Dev Ratan, Lahore",Lahore,1911-06-23,"Price, 1 anna, 6 pies.",1st,16°,,,,,X,English,,Jiwan Press,Lahore,"Shriman Dev Ratan, Lahore",Lahore,116,[]
1911Q3,304,4,ENGLISH—RELIGION—CONCLUDED.,English,,Religion,8,843,1000,"Ripon Press, Lahore",Ripon Press,Lahore,"Muhammad Ali, Maulvi, M.A.",The Sword as Wielded by Islam and Christianity.,False,,34,"The Muhammadan Tract and Book Depôt, Punjab, Lahore",Lahore,1911-05-31,"Price, 3 annas.",1st,8°,,,,,X,English,,Ripon Press,Lahore,"The Muhammadan Tract and Book Depot, Punjab, Lahore",Lahore,34,[]
1911Q3,305,5,HINDI—MEDICINE—CONCLUDED.,Hindi,,Medicine,4,841,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,,Tap Diqq rog par Prashnottar,True,"Questions and answers on Consumption  Translated by Hem Raj, Vaid, from Urdu.",18,the translator,Lahore,1911-05,Free.,1st,16°,,,,,,Hindi,,Punjab Printing Works,Lahore,the translator,Lahore,18,[]
1911Q3,305,5,HINDI—POETRY.,Hindi,,Poetry,9,1065,1000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Durga Devi, Shrimati.",Bhajan Istri Sudhar,True,Songs dealing with the reformation of Hindu women.,98,Author,Miani,1911-06-15,"Price, 2 annas.",1st,16°,,,,"Sambat 1968, Vikrami.",,Hindi,,Mufid-i-Am Press,Lahore,Author,Miani,98,"[{""field"": ""serial"", ""issue"": ""poetry serial numbering restarts at 9""}]"
1911Q3,305,5,HINDI—POETRY.,Hindi,,Poetry,10,1064,200,Ditto,Mufid-i-'Am Press,Lahore,"Nanhi Lal, Lala.",Bara Masa Satya Mat Anadi,True,Devotional songs according to the Hindu calendar.,20,Author,Quetta,1911-06-15,"Price,",1st,8°,,,,,,Hindi,,Mufid-i-Am Press,Lahore,Author,Quetta,20,"[{""field"": ""copies"", ""issue"": ""reads 2C0, likely 200""}]"
1911Q3,305,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,15,855,2000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,,Bharat Bhugol,True,"A Geography of India, of the Punjab Education Series:",170,Messrs. Gulab Singh and Sons,Lahore,1910-04-29,"Price, 2 annas, 2 pies.",1st,16°,,Y,,,,Hindi,,Mufid-i-Am Press,Lahore,Messrs. Gulab Singh and Sons,Lahore,170,[]
1911Q3,305,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,16,1029,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Diwan Chand, Lala, M.A.",Bal Shikshak,True,A collection of essays and poems on religion and good conduct.,114,Author,Lahore,1911-07,"Price, 4 annas.",1st,16°,,Y,,,,Hindi,,Punjab Printing Works,Lahore,Author,Lahore,114,[]
1911Q3,305,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,17,1025,500,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,"Mathra Devi, Shrimati.",Istriyon ke kartavya,True,Instructions to women as to conduct.,7,"Lala Ugar Sain, Contractor",Ferozepore,1911-06-20,"Price, 3 pies.",1st,8°,,,,,,Hindi,,Bombay Machine Press,Lahore,"Lala Ugar Sain, Contractor",Ferozepore,7,[]
1911Q3,305,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,18,1021,1000,Ditto,Bombay Machine Press,Lahore,"Shahzada Ram, Lala.",Putri Shikshak,True,or a mother's advice to her daughter on household duties.,"103, 7",Author,Lahore,1911-06-13,"Price, 4 annas, 6 pies.",1st,16°,,,,,,Hindi,,Bombay Machine Press,Lahore,Author,Lahore,110,[]
1911Q3,305,5,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,19,850,500,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,,Shikshya Vigyan,True,"A Hindi translation of Knowlton's Ilm-ut-Talim by Lala Munshi Lal, M. A.",597,Messrs. Gulab Singh and Sons,Lahore,1910-02-24,"Price, 2 Rs.",1st,8°,,,,,,Hindi,,Mufid-i-Am Press,Lahore,Messrs. Gulab Singh and Sons,Lahore,597,[]
1911Q3,306,6,KASHMIRI—POETRY.,Kashmiri,,Poetry,1,922,500,"Roz Barar Steam Press, Amritsar.",Roz Barar Steam Press,Amritsar,"Ali Baba, Maulvi.",Jangnama Bir-ul-Alam,True,"A description of the battle fought between Muhammad and the infidels, near a well named ‘Ber-ul-Alam’, in which the Prophet was victorious.",18,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,"Price, 1 anna.",1st edition,8°,litho.,,,,X,Kashmiri,,Roz Barar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),18,"[{""field"": ""copyright"", ""issue"": ""faint pencil mark in copyright column, illegible""}]"
1911Q3,306,6,KASHMIRI—POETRY.,Kashmiri,,Poetry,2,923,500,Ditto,Roz Barar Steam Press,Amritsar,,Dah Azáb,True,A man dreamt that his daughter was suffering from ten kinds of punishments after her death. Muhammad directed the man to recite ‘darud’ (a special prayer) for the relief,14,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,"Price, 1 anna.",1st edition,8°,litho.,,,,X,Kashmiri,,Roz Barar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),14,[]
1911Q3,306,6,KASHMIRI—POETRY.,Kashmiri,,Poetry,3,921,500,Ditto,Roz Barar Steam Press,Amritsar,"Ali Pir, Maulvi.",Jangnama-i-Zaitun,True,"Description of the battles fought by Zaitun, daughter of King of Aram, who was subsequently married to Imam Hanaf.",112,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,"Price, 6 annas.",1st edition,8°,litho.,,,,X,Kashmiri,,Roz Barar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),112,[]
1911Q3,306,6,KASHMIRI—POETRY.,Kashmiri,,Poetry,4,927,500,Ditto,Roz Barar Steam Press,Amritsar,"Amir-ud-din, Saiyad.",Jang Alqam,True,Verses describing the battle fought near a spring called Alqam between Ali and the infidels in which the former was victorious.,18,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-Din, Booksellers",Báramúla (Kashmír),1911-05-31,"Price, 2 annas.",1st edition,8°,litho.,,,,X,Kashmiri,,Roz Barar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-Din, Booksellers",Baramula (Kashmir),18,[]
1911Q3,306,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,11,900,200,"Shahi Press, Ludhiána.",Shahi Press,Ludhiána,,Hundi Narsi Bhagat Ji,True,Verses in praise of Narsi Bhagat.,8,"Lala Ramji Lal, Bharat National Bank, Limited",Ludhiána,1911-05-25,Free.,1st edition,8°,litho.,,,,,Hindi,,Shahi Press,Ludhiana,"Lala Ramji Lal, Bharat National Bank, Limited",Ludhiana,8,"[{""field"": ""copies"", ""issue"": ""printed as 200 but ambiguous, could be 300""}]"
1911Q3,306,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,12,1100,1000,"Rajput Printing Works, Lahore.",Rajput Printing Works,Lahore,"Raghu Raj Singh, Kanwar.",Bara Masa Biyakul Sakhi,True,Love verses.,12,Author,Dadwari (Meerut),1911-07,"Price, 2 annas.",1st edition,12°,litho.,,,,,Hindi,,Rajput Printing Works,Lahore,Author,Dadwari (Meerut),12,[]
1911Q3,306,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,13,963,550,"Anand Parkash Press, Amritsar.",Anand Parkash Press,Amritsar,"Tulsi Das, Gosain.",Hanuman Chalisa,True,Verses in praise of Hanuman.,8,"Lala Kanhaya Lal, Veshno Das, Booksellers",Amritsar,1911-05-17,"Price, 3 pies.",1st edition,16°,litho.,,,,,Hindi,,Anand Parkash Press,Amritsar,"Lala Kanhaya Lal, Veshno Das, Booksellers",Amritsar,8,[]
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,932,500,"Roz Bazar Steam Press, Amritsar.",Roz Bazar Steam Press,Amritsar,"Amir-ud-Din, Saiyad",Anwar-i-Muhammadi. Verses,True,describing the nativity of Muhammad and his other qualifications.,72,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,6 annas,1st,8°,litho.,,,,15,Kashmiri,,Roz Bazar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),72,[]
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,928,500,Ditto,Roz Bazar Steam Press,Amritsar,,"Bahar Nama, Shaikh Sanan, Sultan Mahmud Ghaznavi",True,Verses on the spring season and stories relating to Shaikh Sanan and Sultan Mahmud of Ghazni.,20,"Khajaj Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,1 anna,2nd,8°,litho.,,,,16,Kashmiri,,Roz Bazar Steam Press,Amritsar,"Khajaj Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),20,"[{""field"": ""publisher"", ""issue"": ""'Khajaj' ambiguous, possibly 'Khaja'""}]"
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,930,500,"Roz Bazar Steam Press, Amritsar.",Roz Bazar Steam Press,Amritsar,"Ghulam Muhammad, Maulavi",Tazkaratul Waizin ma' Marcia Wafat Hasrat Ayat,True,"Verses giving an account of Waiz Rasul a well-known preacher of Kashmír, and of his ancestors, together with an elegy on his death.",72,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,6 annas,1st,8°,litho.,,,,17,Kashmiri,,Roz Bazar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),72,"[{""field"": ""copyright"", ""issue"": ""copyright column entry spans two entries; assigned to this entry""}]"
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,931,500,Ditto,Roz Bazar Steam Press,Amritsar,"Ghulam Muhammad, Maulvi",Habba Khatun,True,Biography of a virtuous woman.,84,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,6 annas,1st,8°,litho.,,"Khwaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers, Báramúla (Kashmír), No. 111, dated the 8th July, 1911.",,18,Kashmiri,,Roz Bazar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),84,[]
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,"1,053",750,"Rafah-i-'Am Steam Press, Lahore.",Rafah-i-'Am Steam Press,Lahore,,Jangnama-i-Hazrat Umar maruf ba Jang-i-Tal,True,Verses describing the battle between Tal and Calip Umar in which the latter was victorious ; afterwards Tal embraced Islam.,20,"Hafiz Ahmad, Ghulam Rasul, Booksellers",Srinagar,1911-06,,1st,8°,litho.,,,,19,Kashmiri,,Rafah-i-Am Steam Press,Lahore,"Hafiz Ahmad, Ghulam Rasul, Booksellers",Srinagar,20,[]
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,929,1000,"Roz Bazar Steam Press, Amritsar.",Roz Bazar Steam Press,Amritsar,,Jangnama-i-Khyber,True,A description of the battle fought at Khyber near Medina,8,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,6 pies,2nd,8°,litho.,,,,20,Kashmiri,,Roz Bazar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),8,[]
1911Q3,307,7,KASHMIRI—POETRY—CONTINUED.,Kashmiri,,Poetry,,924,500,Ditto,Roz Bazar Steam Press,Amritsar,,Kashar Krima,True,"A translation into the Kashmiri language of the well-known ""Karima"" of Sa'di. Translated by Maulvi Shaikh Ahmad.",14,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Báramúla (Kashmír),1911-05-31,1 anna,1st,8°,litho.,,,,21,Kashmiri,,Roz Bazar Steam Press,Amritsar,"Khaja Abdul Aziz, Ghulam Muhammad, Mohi-ud-din, Booksellers",Baramula (Kashmir),14,[]
1911Q3,308,8,PASHTU—RELIGION.,Pashtu,,Religion,1,1050,500,"Rafah-i-'Am Steam Press, Lahore.",Rafah-i-'Am Steam Press,Lahore,"Muhammad Yusuf, Qazi Khel",Asar-i-Qiamat,True,"A pamphlet on the signs of the approaching of the Day of Judgment, according to Islamic traditions]",32,Anjuman Ahmadia,Peshawar,1911-05 (1329),,1st,8°,litho.,,,,X,Pushto,,Rafah-i-Am Steam Press,Lahore,Anjuman Ahmadia,Peshawar,32,[]
1911Q3,308,8,PERSIAN—MEDICINE.,Persian,,Medicine,1,878,"1,000","Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,,"Tibb-i-Akbar, Farsi, Jild Awwal",True,A well-known book on Yuuani medicine; Volume I.],384,"M. Muhammad Insha Ullah (Proprietor and Editor, ""Watan"")",Lahore,1911-05-31,,,8°,litho.,,"M. Muhammad Insha Ullah, Proprietor and Editor, ""Watan,"" Lahore, No. 108, dated the 7th July, 1911.",,X,Persian,,Hamidia Steam Press,Lahore,"M. Muhammad Insha Ullah (Proprietor and Editor, ""Watan"")",Lahore,384,"[{""field"": ""copyright"", ""issue"": ""registration number digits degraded""}]"
1911Q3,308,8,PERSIAN—POETRY.,Persian,,Poetry,1,1042,500,"Rafah-i-'Am Steam Press, Lahore.",Rafah-i-'Am Steam Press,Lahore,Kausari,Qasaid-i-Madhiyya,True,Verses in praise of Sayad Ali-ul-Hairi of Lahore.],12,Author,Lahore,1911-04-15,,1st,8°,litho.,,,,,Persian,,Rafah-i-Am Steam Press,Lahore,Author,Lahore,12,"[{""field"": ""serial"", ""issue"": ""serial number not clearly printed""}]"
1911Q3,308,8,PASHTU—RELIGION.,Pashtu,,Religion,2,1051,500,Ditto,Rafah-i-'Am Steam Press,Lahore,,Kitab Wafat-ul-Masih,True,A pamphlet endeavouring to prove the death of Jesus Christ.],56,Anjuman Ahmadia,Peshawar,1911-05 (1329),,1st,8°,litho.,,,,X,Pushto,,Rafah-i-Am Steam Press,Lahore,Anjuman Ahmadia,Peshawar,56,[]
