quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1912Q2,455,2,ENGLISH—LAW—CONCLUDED.,English,,Law,7,444,800,Ditto,"The ""Civil and Military Gazette"" Press",Lahore,,"Rules and Orders of the Chief Court of the Punjab made under the authority of the Code of Criminal Procedure, Volume II.",False,,"2, 233 and Index pp. 1—xxvii","The Manager, "" Civil and Military Gazette "" Press",Lahore,1912-01-31,3 Rs. 12 annas.,1st,8°,,,"The Proprietors, ""Civil and Military Gazette"" Press, Lahore, No. 70, dated the 9th April, 1912.",,X,English,,"The ""Civil and Military Gazette"" Press",Lahore,"The Manager, "" Civil and Military Gazette "" Press",Lahore,235,[]
1912Q2,455,2,ENGLISH—LAW—CONCLUDED.,English,,Law,8,443,800,Ditto,"The ""Civil and Military Gazette"" Press",Lahore,,special enactments applying to the Punjab. Volume III.,False,,"2, 220 and Index, pp. i—xxix","The Manager, "" Civil and Military Gazette "" Press",Lahore,1912-01-31,3 Rs. 12 annas.,1st,8°,,,"The Proprietors, ""Civil and Military Gazette"" Press, Lahore; No. 69, dated the 9th April, 1912.",,X,English,,"The ""Civil and Military Gazette"" Press",Lahore,"The Manager, "" Civil and Military Gazette "" Press",Lahore,222,[]
1912Q2,455,2,ENGLISH—LAW—CONCLUDED.,English,,Law,9,714,500,"The Punjab Christian Press, Lahore.",The Punjab Christian Press,Lahore,,Tha Punjab Land Revenue Act (XVII of 1887),False,"with Introduction, Speeches in Council, Notes, Rules and Orders, by the late Hon'ble Mr. Madan Gopal, M.A., Barrister-at-Law, revised and enlarged by M. L. Ralia Ram, B.A., LL.B., and M.C. Mukerji, B.A, LL.B.]","5, 30, 350, 5","Lala Sri Ram, M.A.",Delhi,1912-01,5 Rs. 8 As.,3rd,4°,,,,,X,English,,The Punjab Christian Press,Lahore,"Lala Sri Ram, M.A.",Delhi,390,[]
1912Q2,455,2,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,9,620,"2,000","Imperial Medical Hall Press, Delhi.",Imperial Medical Hall Press,Delhi,,Employment Problem and its Solution,False,"explaining the aims and objects, &c, of the Service Securing Agency.]",48,The Manager of the Agency,Delhi,1912-01,,1st,4°,,,"Lala Basdeo Sahai Proprietor, Service Securing Agency, Delhi; No. 103, dated the 11th June, 1912.",,X,English,,Imperial Medical Hall Press,Delhi,The Manager of the Agency,Delhi,48,"[{""field"": ""serial"", ""issue"": ""serial 9 repeated in this section""}]"
1912Q2,455,2,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,10,541,"1,000","Model Press, Lahore.",Model Press,Lahore,,Golden Words for all time,False,"Compiled by Piyare Lal, Saluja.]",154,the compiler,Gujranwala,1912-04,8 annas.,1st,16°,,,,,X,English,,Model Press,Lahore,the compiler,Gujranwala,154,[]
1912Q2,455,2,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,11,468,200,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Rama Nand, Dr.","["" Our kind Government and his Thank.""]",False,,7,"Author (Proprietor, Royal Medical Hall, Jagadhri, district Ambala)",Jagadhri,1912-02-19,Free.,1st,8°,,,,,,English,,Wazir-i-Hind Press,Amritsar,"Author (Proprietor, Royal Medical Hall, Jagadhri, district Ambala)",Jagadhri,7,[]
1912Q2,455,2,ENGLISH—MISCELLANEOUS.,English,,Miscellaneous,12,621,"1,000","Imperial Medical Hall Press, Delhi.",Imperial Medical Hall Press,Delhi,,"Service Securing Agency's Terms (of Employment Department), and form of application. &c.",False,,4,The Manager of the Agency,Delhi,1912-01,,4th,Foolscap,,,"Lala Basdeo Sahai Proprietor, Service Securing Agency, Delhi; No. 104 (a), dated the 11th June, 1912.",,,English,,Imperial Medical Hall Press,Delhi,The Manager of the Agency,Delhi,4,"[{""field"": ""date"", ""issue"": ""year printed as 1913 or 1912, ambiguous""}]"
1912Q2,456,3,HINDI—BIOGRAPHY.,Hindi,,Biography,1,632,200,"Razvi Press, Delhi",Razvi Press,Delhi,,Babar Nama arthat Zahir-ud-din Muhammad Babar Badshah Gazika Sachitra Jiwan Charitra.,True,"A Hindi translation by Munshi Devi Prasad, Munsif, of the Persian original, giving a biography of Babar.","379, 40","Author (translator), Jodhpur.",Jodhpur,1912-01 (Sambat 1967 Vikrami),8 annas,1st,8°,litho.,,,,X,Hindi,,Razvi Press,Delhi,"Author (translator), Jodhpur.",Jodhpur,419,[]
1912Q2,456,3,ENGLISH—PHILOSOPHY.,English,,Philosophy,2,629,2000,"Imperial Book Depôt Press, Delhi.",Imperial Book Depôt Press,Delhi,,In Woods of God Realization.,False,"The complete works of Swami Rama Tirtha, M.A., Volume 1, containing Parts I to III.","3, 3., 37, 160, 151, 175","Lala Amir Chand, Delhi.",Delhi,1912-01-29,2 Rs.,2nd,8°,,,,"[Previous edition noticed in entry No. 1 at page 3 of the catalogue for the quarter ending the 30th June, 1910.]",X,English,,Imperial Book Depot Press,Delhi,"Lala Amir Chand, Delhi.",Delhi,526,[]
1912Q2,456,3,HINDI—BIOGRAPHY.,Hindi,,Biography,2,559,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Lajpat Rai, Lala.",Swami Daya Nand ji ka Jiwan Charitra.,True,"A biography of Swami Daya Nand, founder of the Arya Samaj.",521,Author,Lahore,1912-03-29,1 Re. 4 annas,,16°,,,,,X,Hindi,,Bombay Press,Lahore,Author,Lahore,521,[]
1912Q2,456,3,HINDI—DRAMA.,Hindi,,Drama,2,556,500,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,"Phiraya Lal, Varma.",Vichitra kautuk arthat anaukhi khel.,True,A story describing the advantages of education.,20,"Sahj Ram, Multán.",Multán,1912-02-02,Free,1st,16°,,,,,,Hindi,,Bombay Machine Press,Lahore,"Sahj Ram, Multan.",Multan,20,[]
1912Q2,456,3,ENGLISH—PHILOSOPHY.,English,,Philosophy,3,635,1000,"Imperial Medical Hall Press, Delhi,",Imperial Medical Hall Press,Delhi,,"Volume III containing, Parts VI and VII.",False,,"536, 2","Lala Amir Chand, Delhi.",Delhi,1911-12-22,"paper cover, 1 Re. 8 annas. Superior cloth bound, 2 Rs.",1st,8°,,,"Lala Amir Chand, Delhi ; No. 104 (b), dated the 11th June, 1912.",,X,English,,Imperial Medical Hall Press,Delhi,"Lala Amir Chand, Delhi.",Delhi,538,[]
1912Q2,456,3,ENGLISH—MISCELLANEOUS—CONCLUDED.,English,,Miscellaneous,13,420,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Sohan Lal, Lala, B.A., B.T.","100 Model questions in Geography, with answers. Designed for Matriculation candidates.",False,,56,Author,Lahore,1912-02,8 annas,1st,8°,,Y,,,X,English,,Punjab Printing Works,Lahore,Author,Lahore,56,[]
1912Q2,456,3,ENGLISH—MISCELLANEOUS—CONCLUDED.,English,,Miscellaneous,14,622,100,"""The Morning Post"" Press, Delhi.","""The Morning Post"" Press",Delhi,,Teachings of a Sage.,False,,57,,,1912-01-02,,1st,8°,,Y,,,X,English,,"""The Morning Post"" Press",Delhi,,,57,[]
1912Q2,456,3,ENGLISH—MISCELLANEOUS—CONCLUDED.,English,,Miscellaneous,15,720,400,"Virjanand Press, Lahore.",Virjanand Press,Lahore,,The Report of the Punjab Hindu Sabha for 1911.,False,,"32, 2","The Secretary of the Sabha, Lahore.",Lahore,1911-05-26,,1st,8°,,,,,,English,,Virjanand Press,Lahore,"The Secretary of the Sabha, Lahore.",Lahore,34,[]
1912Q2,457,4,HINDI—LANGUAGE.,Hindi,,Language,3,422,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,"Dev Raj, Lala",Patra kaumudi,True,A letter-writer for Hindi Girls' Schools.,"130, 14",Author,Jullundur City,1912-02,"Price, 4 annas.",3rd,16°,,Y,,,,Hindi,,Punjab Printing Works,Lahore,Author,Jullundur,144,[]
1912Q2,457,4,HINDI—LANGUAGE.,Hindi,,Language,4,725,1000,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,,Grih Katha,True,"Subject noticed in entry No. 1 at page 5 of the catalogue for the quarter ending the 31st March, 1912.",54,"Shraddhey Prakash Dev, Brahm Dharm Pracharak, Lahore",Lahore,1912-04-10 (Brahm Sambat 82),"Price, 3 annas.",1st,16°,,Y,,"Translated and published by Shraddhey Prakash Dev, Brahm Dharm Pracharak, Lahore.",,Hindi,,Bombay Machine Press,Lahore,"Shraddhey Prakash Dev, Brahm Dharm Pracharak, Lahore",Lahore,54,[]
1912Q2,457,4,HINDI—LANGUAGE.,Hindi,,Language,5,550,4000,"Balmokand Press, Lahore.",Balmokand Press,Lahore,"Makkhan Singh, B.",Balopdesh,True,A Hindi Primer.,16,"Bhai Daya Singh, book-seller, Lahore",Lahore,1912-05-03,"Price, 6 pies.",1st,8°,,Y,,,,Hindi,,Balmokand Press,Lahore,"Bhai Daya Singh, book-seller, Lahore",Lahore,16,[]
1912Q2,457,4,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,5,513,1000,"Egerton Press, Rawalpindi.",Egerton Press,Rawalpindi,,Cavalry Training. Sword Practice for Indian Cavalry,True,Sword Practice for Indian Cavalry.,40,"J. R. Thapur and Sons, Ráwalpindi",Ráwalpindi,1912-03,"Price, 6 annas.",1st,16°,,,,,,Hindi,,Egerton Press,Rawalpindi,"J. R. Thapur and Sons, Rawalpindi",Rawalpindi,40,[]
1912Q2,457,4,HINDI—LANGUAGE.,Hindi,,Language,6,548,1000,Ditto,Balmokand Press,Lahore,,Riju path,True,"A Hindi translation by Pandit Devi Datt, Ojha, of the Sanskrit original, 1st part.",65,"Lala Bishan Das, Manager, Golden Book Depôt, Lahore",Lahore,1912-05-01,"Price, 4 annas.",1st,16°,,Y,,,,Hindi,,Balmokand Press,Lahore,"Lala Bishan Das, Manager, Golden Book Depot, Lahore",Lahore,65,[]
1912Q2,457,4,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,6,657,45000,"Delhi Printing Works, Delhi.",Delhi Printing Works,Delhi,"Jiya Lal, Jaini, Pandit","Asli Panchang, Sambat 1969",True,An Almanack for 1969 Vikrami.,39,"Lala Ganga Das, book-seller, Delhi",Delhi,1911-11,"Price, 1 anna, 6 pies.",1st,4°,litho.,,,,,Hindi,,Delhi Printing Works,Delhi,"Lala Ganga Das, book-seller, Delhi",Delhi,39,[]
1912Q2,457,4,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,7,658,10000,Ditto,Delhi Printing Works,Delhi,Munshi,"Asli Panchang, Sambat 1969",True,An Almanack for 1969 Vikrami.,39,"Lala Shadi Lal, Kailashi Ram, book-sellers, Delhi",Delhi,1911-11,"Price, 1 anna, 3 pies.",1st,4°,litho.,,,,,Hindi,,Delhi Printing Works,Delhi,"Lala Shadi Lal, Kailashi Ram, book-sellers, Delhi",Delhi,39,"[{""field"": ""date"", ""issue"": ""printed as [November, 11911.]""}]"
1912Q2,457,4,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,8,715,1000,"Punjab Economical Press, Lahore.",Punjab Economical Press,Lahore,"Munshi Lal, M.A.",Dharm aur Shil,True,"On man's relation with this world and God, with advice to young men.",112,Author,Lahore,1912-05-25,"Price, 6 annas, 6 pies.",1st,16°,,,,,X,Hindi,,Punjab Economical Press,Lahore,Author,Lahore,112,[]
1912Q2,457,4,HINDI—MISCELLANEOUS.,Hindi,,Miscellaneous,9,724,1000,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,,Nawjiwan Vidya,True,"A Hindi translation of an English original entitled ""The Science of New Life,"" which contains advice to young men and women regarding character and family duties.",273,"Pindi Das Book Depôt, Lahore",Lahore,1912-04-04 (Sambat 1969 Vikrami),"Price, 1 Re. 8 annas.",1st,16°,,,,,X,Hindi,,Bombay Machine Press,Lahore,"Pindi Das Book Depot, Lahore",Lahore,273,[]
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,8,555,1000,"Balmokand Press, Lahore.",Balmokand Press,Lahore,,Anand Sagar,True,Hymns recited by girls and women on the occasion of the anniversary of the Arya Samaj.,32,"Pandit Kishan Narain, Brahm, Ayar Vedic Aushdhalaya, Lahore",Lahore,1912-05-05,"Price, 6 pies.",1st,16°,,,,,,Hindi,,Balmokand Press,Lahore,"Pandit Kishan Narain, Brahm, Ayar Vedic Aushdhalaya, Lahore",Lahore,32,[]
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,9,547,1000,Ditto,Balmokand Press,Lahore,,Bhajan Sangrah,True,A collection of devotional verses.,16,"Dev Nagari Pracharani Society, Lahore",Lahore,1912-05-01,"Price, 6 pies",1st,16°,,,,,,Hindi,,Balmokand Press,Lahore,"Dev Nagari Pracharani Society, Lahore",Lahore,16,[]
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,10,421,1000,"Punjab Printing Works, Lahore.",Punjab Printing Works,Lahore,,Bir Singh Bhajan Sangrah,True,A collection of devotional verses.,72,"Thakur Bir Singh Varma, Phulpura, District Hissar","Phulpura, District Hissar",1912-03,"Price, 4 annas.",1st,16°,,,,,,Hindi,,Punjab Printing Works,Lahore,"Thakur Bir Singh Varma, Phulpura, District Hissar","Phulpura, District Hissar",72,[]
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,11,718,2000,"Punjab Economical Press, Lahore.",Punjab Economical Press,Lahore,,"Hari Bhajan Sangrah, Pratham Bhag",True,"A collection of devotional verses, 1st part.",32,"The Manager, Sanatan Dharm ""Pustak-Bhandar"" Lahore",Lahore,1912-05-15,"Price, 6 pies.",1st,16°,,,,,,Hindi,,Punjab Economical Press,Lahore,"The Manager, Sanatan Dharm ""Pustak-Bhandar"" Lahore",Lahore,32,"[{""field"": ""reg"", ""issue"": ""reading of registration number uncertain""}]"
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,12,551,1000,"Balmokand Press, Lahore",Balmokand Press,Lahore,Ishar Das,Shiv Stotra,True,Verses in praise of Shiva.,14,"Attar Chand Kapur and Sons, book-sellers, Lahore",Lahore,1912-05-03,"Price, 6 pies.",1st,16°,,,,,,Hindi,,Balmokand Press,Lahore,"Attar Chand Kapur and Sons, book-sellers, Lahore",Lahore,14,[]
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,13,650,1000,"Imperial Native Press, Delhi.",Imperial Native Press,Delhi,"Shiv Shankar, Pandit","Brahm Bhajnawali, Pratham Bhag",True,"Devotional verses, Part I.",62,Author,Delhi,1912-04-01,Free,1st,8°,,,"Pandit Shiv Shankar Sharma of Delhi; No. 114, dated the 11th June, 1912.",,,Hindi,,Imperial Native Press,Delhi,Author,Delhi,62,[]
1912Q2,458,5,HINDI—POETRY.,Hindi,,Poetry,14,558,500,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,,Shri Bhasha Niti Shatak,True,A Hindi translation by Parma Nand Giri of the Sanskrit book of 100 verses containing general advice.,64,"the translator, Hoshiárpur",Hoshiárpur,1912-03-11,"Price, 3 annas.",1st,16°,,,,,,Hindi,,Bombay Machine Press,Lahore,"the translator, Hoshiarpur",Hoshiarpur,64,[]
1912Q2,458,5,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,15,739,500,"Rajput Printing Works, Lahore.",Rajput Printing Works,Lahore,"Kashmir Singh, Thakur",Brahm Bandna,True,Verses in praise of God.,30,"the author, Inspector of Police, Doda, Jammu and Kashmir State",Doda,1912-04,Free.,1st,16°,litho.,,,,X,Hindi,,Rajput Printing Works,Lahore,"the author, Inspector of Police, Doda, Jammu and Kashmir State",Doda,30,[]
1912Q2,458,5,HINDI (IN THE PERSIAN CHARACTER)—POETRY.,Hindi,Persian character,Poetry,16,734,500,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,,Maharishi Baba Sain Das Sahib ki Janam Sakhi,True,An account of the life of Baba Sain Das. Transliterated into the Persian character by Gosain Ganga Ram.,"4, 80","Gosain Ganga Ram, Badoki Gosaian, District Gujránwála","Badoki Gosaian, District Gujránwála",1912-04,Free.,1st,16°,litho.,,,,X,Hindi,,Arya Steam Press,Lahore,"Gosain Ganga Ram, Badoki Gosaian, District Gujranwala","Badoki Gosaian, District Gujranwala",84,"[{""field"": ""serial"", ""issue"": ""serial number partly obscured, read as 16""}]"
1912Q2,459,6,KASHMIRI—POETRY.,Kashmiri,,Poetry,1,589,375,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,"Shaikh Hasan Maulavi, Abdul Ahad, Pir",Ijaz-i-Ghariba mai Majmua-i-Nat mai Shamail-i-Nabwi,True,Verses describing the miracles and praising the good manners of Muhammad.,170,"Pir Ghulam Mustafa, Gamru, P. O. Bindapura (Kashmir)",,1912-03-25,"13 annas. Bound, 1 Re. 12 annas",1st edition,8°,litho.,,,,X,Kashmiri,,Mujaddidi Press,Amritsar,"Pir Ghulam Mustafa, Gamru, P. O. Bindapura (Kashmir)",,170,"[{""field"": ""serial"", ""issue"": ""printed serial number faint, read as 1""}]"
1912Q2,459,6,PERSIAN—BIOGRAPHY.,Persian,,Biography,1,749,1000,"Faiz-i-'Am Press, Lahore.",Faiz-i-'Am Press,Lahore,"Nizam-ud-din, Balkhi, Mazari",Tuhfatul Murshid,True,"An account of the life of Shaikh Fazl Ahmad Masumi, known as Hazrat Jeo Sahib, a Sufi saint, who died in 1231 Hejira.",192,"M. Abdul Qadir, ""Sajjada Nashin,"" Khangah Zakori Sharif",Dera Ismail Khan,1912-06-05,Free,1st edition,8°,litho.,,,,X,Persian,,Faiz-i-'Am Press,Lahore,"M. Abdul Qadir, ""Sajjada Nashin,"" Khangah Zakori Sharif",Dera Ismail Khan,192,[]
1912Q2,459,6,PUSHTO—POETRY.,Pushto,,Poetry,1,546,1000,"Islamia Press, Lahore.",Islamia Press,Lahore,"Ahmad Jan, Mulla",Qissa-i-Shahzada Mumtaz,True,A love story.,280,"M. Mir Muhammad, book-seller",Peshawar city,1912-03 (1329 Hejira),1 Re.,1st edition,8°,litho.,,"M. Mir Muhammad, Book-seller, Peshawar city; No. 93, dated the 9th May, 1912.",,X,Pushto,,Islamia Press,Lahore,"M. Mir Muhammad, book-seller",Peshawar,280,"[{""field"": ""serial"", ""issue"": ""printed serial number faint, read as 1""}, {""field"": ""copyright"", ""issue"": ""right margin degraded""}]"
1912Q2,459,6,PUNJABI—DRAMA.,Punjabi,,Drama,2,576,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Bhul Bhulayan,True,Bhai Mohan Singh's Punjabi version of Shakespeare's Comedy of Errors.,15,Published by the translator,Tarn Táran,1912-03-13,1 anna,1st edition,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Published by the translator,Tarn Taran,15,[]
1912Q2,459,6,PERSIAN—PEOTRY.,Persian,,Peotry,3,419,1000,"Rajput Printing Works, Lahore.",Rajput Printing Works,Lahore,,Diwan-i-Goya yani Zindagi Nama Bhai Nand Lal ji,True,"Poems of Bhai Nand Lal, Goya.",32,"B. Gur Dial Singh, book-seller",Lahore,1912-03,2 annas,2nd edition,8°,litho.,,,,X,Persian,,Rajput Printing Works,Lahore,"B. Gur Dial Singh, book-seller",Lahore,32,"[{""field"": ""topic"", ""issue"": ""printed 'PEOTRY' (typo for Poetry)""}]"
1912Q2,459,6,MULTANI—POETRY.,Multani,,Poetry,4,399,1000,"Hindustan Steam Press, Lahore.",Hindustan Steam Press,Lahore,"Yar Muhammad, Khalifa, Maulavi",Majmua-i-Maulud Khani,True,A collection of verses in praise of Muhammad.,36,"M. Khair Muhammad, Faiz Bakhsh and Sons, book-sellers",Multán city,1912-02,,1st edition,8°,litho.,,,,X,Multani,,Hindustan Steam Press,Lahore,"M. Khair Muhammad, Faiz Bakhsh and Sons, book-sellers",Multan,36,[]
1912Q2,459,6,HINDI (IN THE PERSIAN CHARACTER)—POETRY—CONCLUDED.,Hindi,Persian character,Poetry,17,490,1100,"Silcock Press, Amritsar.",Silcock Press,Amritsar,"Tulsi Das, Lala",Hanuman Chalisa,True,In praise of Hanuman.,8,"Lala Sant Ram and Sons, book-sellers",Amritsar,1912-02-18,3 pies,,16°,litho.,,,,X,Hindi,,Silcock Press,Amritsar,"Lala Sant Ram and Sons, book-sellers",Amritsar,8,[]
1912Q2,460,7,PUNJABI—DRAMA—CONCLUDED.,Punjabi,,Drama,3,522,2000,"Sri Gurhakhsh Press, Lahore.",Sri Gurhakhsh Press,Lahore,"Keshva Nand Swami, Mahamahopadhyaya.",Lila Vigyan Vinod Natak,True,A spiritual drama.,136,Author,Lahore,1912-03-10,1 anna,1st,16°,,,,,X,Punjabi,,Sri Gurhakhsh Press,Lahore,Author,Lahore,136,[]
1912Q2,460,7,PUNJABI—DRAMA—CONCLUDED.,Punjabi,,Drama,4,534,1000,Ditto,Sri Gurhakhsh Press,Lahore,"Khushi Ram, Lala.",Ram Natak arthat Ram Lila,True,An account of the life of Ram Chandra.,176,"Bhai Jot Singh, Sant Singh, book-sellers",Lahore,1912-03-20,6 annas,1st,8°,,,,,X,Punjabi,,Sri Gurhakhsh Press,Lahore,"Bhai Jot Singh, Sant Singh, book-sellers",Lahore,176,[]
